price,neighbourhoodId,year of transaction (not used in DataLoader),month of transaction (not used in DataLoader),state,size
2.6091995620583463E7,9,0,0,2.431398752102309,92.15231729974522
5033449.064114479,9,0,0,1.3372810756601052,28.97314162132312
2.6577028228550173E7,9,0,0,1.5015409849491632,139.76573967592236
9803216.029043699,9,0,0,2.268426966991747,36.73780901748029
1.2090620741361128E7,9,0,0,2.4378683210510577,42.60458687132862
2.0783854567689717E7,9,0,0,1.3864968912303657,116.33859913059135
2.3370580074697386E7,9,0,0,2.1073297551066057,93.20904052248893
3.958436219085297E7,9,0,0,2.554941723277667,133.95987433195597
1.6409626255060358E7,9,0,0,1.6503059310114498,80.03501334537532
1.3453160814045837E7,9,0,0,2.2933038874712266,49.95040060881196
6110648.252770321,9,0,0,1.0499168586897878,42.14481827800931
1.0020179100035455E7,9,0,0,1.3311691286602951,57.88099460732529
1.6175085431766327E7,9,0,0,1.5334772790241562,83.65800626284081
1.8445484487143252E7,9,0,0,2.026673326700657,76.0114032827897
1.5351418978379104E7,9,0,0,2.4795414396022686,53.31202658607855
7380254.28364637,9,0,0,1.094545257848428,49.3812699541204
3.0782296222236104E7,9,0,0,2.5824901530857387,103.21005147456457
1.6171328932722883E7,9,0,0,1.3289937432040024,93.53029180288273
2.1011355309218947E7,9,0,0,2.6394669226358873,69.12842233202352
1.3657506323907388E7,9,0,0,1.2545075922952864,82.54725688481386
1.1039160397931674E7,9,0,0,1.0063566044288461,78.49474566527124
8392002.492966106,9,0,0,1.2473329031107911,50.94296651951049
2.7987877516346335E7,9,0,0,2.334214528215385,102.36167362702865
3.897632444067417E7,9,0,0,2.606827427465531,129.62607725554605
3.2050097568804078E7,9,0,0,2.678127241206467,104.12206857388419
1.5629270659700315E7,9,0,0,2.1848499242599084,60.46490557541855
6495833.076956692,9,0,0,1.7507249816281916,30.202992630136592
6517883.830755435,9,0,0,2.0360192584505654,26.756290239269894
2.102537260386093E7,9,0,0,1.9412709946641415,89.80324213548398
8234335.070131013,9,0,0,1.9563216785095432,34.94571706923956
2.9769809843485147E7,9,0,0,2.4159844861592155,105.71723668864689
3.2109410187494904E7,9,0,0,2.056430123895492,130.71574833390616
2.8757242075081035E7,9,0,0,2.003083286228479,119.66810405566139
2.939300120340514E7,9,0,0,2.0601095018015014,119.47842639476448
9444560.323401375,9,0,0,1.5112091536243852,49.41667585408362
2.7662978395866722E7,9,0,0,1.6573261856560055,134.46082876277598
2.6208925016877413E7,9,0,0,1.6891154364702736,125.45465204718163
1.994073463752094E7,9,0,0,2.568720884469828,67.16944911135381
1.1069312294485902E7,9,0,0,2.320078393254171,40.694828215017395
3.413377353162504E7,9,0,0,2.1164276853751103,135.6437688633079
1.5430774642881334E7,9,0,0,1.8666449341330786,68.07759967391243
1.0647435068263194E7,9,0,0,1.8809396637887033,46.68003821976383
3.025186324706652E7,9,0,0,2.4845403161606705,104.87585518420424
1.6406136579006413E7,9,0,0,2.541473651839394,55.7752287488523
2.4448140287312165E7,9,0,0,1.3744084483062093,137.78192000071653
1.7733686784047104E7,9,0,0,1.9156714605905183,76.58118643274571
1.9943899706983138E7,9,0,0,1.200736343378905,124.59203409403872
3.5448317463053E7,9,0,0,2.4580683574392754,124.02893503503671
2.4043916784516707E7,9,0,0,2.4357937477847473,84.78725507910872
7765665.034437216,9,0,0,2.4838918096430334,26.92772665212585
1.548634637280809E7,9,0,0,1.2819760453962827,92.07233607871878
1.0144220125039533E7,9,0,0,1.2141805192840982,62.8443969175057
5164448.698475504,9,0,0,1.077539590087605,34.95303092466915
1.1641170810888886E7,9,0,0,1.5312205299582016,60.2788269402917
3.632715934179231E7,9,0,0,2.648361729364016,119.1694508950921
1.5270282075470816E7,9,0,0,1.258278569688388,92.08514392331742
1.971459804396973E7,9,0,0,1.2601301456251934,118.75332844188159
2.1296453359222166E7,9,0,0,2.629022451893955,70.3080076078873
1.0951760308395773E7,9,0,0,1.1155057598510059,72.26472243478952
2.0608812551158965E7,9,0,0,1.484531394556224,109.35775657912029
3.981339159760981E7,9,0,0,2.4694653593868527,138.74846569368287
2.7460919152511537E7,9,0,0,1.651999883558322,133.82514966273897
3.584425120687033E7,9,0,0,2.5943455612563824,119.70646164108933
1.4898867996608717E7,9,0,0,1.3923123033068727,83.12651745524391
8495206.682939652,9,0,0,1.6420391714906344,41.60158532482204
4.125419235775055E7,9,0,0,2.5788915400489625,138.48840014186106
1.5538372875377778E7,9,0,0,1.6680532698978494,75.13526417114628
3.186345966234173E7,9,0,0,2.0031780172928664,132.58884457604728
3.91002991080642E7,9,0,0,2.5990897476710995,130.37388807196243
5697510.02753002,9,0,0,1.0540586215451895,39.18349606479708
3.1725984683045678E7,9,0,0,2.3251963468116577,116.41724355077564
1.4882714327121584E7,9,0,0,2.193309344545278,57.388889445162526
1.6276474657104935E7,9,0,0,2.443554848497241,57.239882908208045
2.631115064214105E7,9,0,0,1.5347272167533348,135.99411025133446
1.4948156516012907E7,9,0,0,1.3332728621947663,86.24237326998083
7679858.164799424,9,0,0,2.0989425328996822,30.732432073529896
2.397011431201058E7,9,0,0,2.5684308813656376,80.75011772207085
1.077055679457268E7,9,0,0,1.1326682249122766,70.2732438730446
1.834538450064054E7,9,0,0,1.148287930159559,118.48819682234398
2.0424844604001623E7,9,0,0,1.5533799174352356,104.56155723572297
1.29803898522248E7,9,0,0,1.5985113356848772,64.95029385348221
1.0870550203812588E7,9,0,0,2.5577856712945626,36.752325597191664
2.1264884788065158E7,9,0,0,1.8214105613148766,95.72694556506586
5297665.187158056,9,0,0,1.0146951800941206,37.44739687884989
2.184628039248103E7,9,0,0,2.334615321624834,79.88794701662302
1.7253273451639526E7,9,0,0,2.0833607935878433,69.47550068515338
9075564.999097358,9,0,0,1.301343729521249,53.3435121993319
2.1315698100341246E7,9,0,0,1.888981518891793,93.12306772429166
2.0744591508164674E7,9,0,0,1.4022737373250893,115.10233478158275
3.3132897367105387E7,9,0,0,2.5919021323441473,110.74191568273608
6760252.238988708,9,0,0,1.9028829170886834,29.35560548399505
2.671340654918997E7,9,0,0,2.0194217775874383,110.41235883983666
1.3779097206076229E7,9,0,0,2.0737981041288784,55.70016883381997
1.0792943787694955E7,9,0,0,2.254680908773175,40.65627530610739
2.2356260413995173E7,9,0,0,2.1637455420866147,87.20155743615479
1.8072338087560277E7,9,0,0,1.0177976341554766,127.46768404875509
1.8906321682955116E7,9,0,0,2.365708865481893,68.35976815535464
1.9224917930260587E7,9,0,0,1.0062847732129536,136.70714706195116
2.5024153364349514E7,9,0,0,1.7302604932837957,117.46992183934647
1.309022524252539E7,9,0,0,2.6334854588508083,43.15242456274846
1.751419113369608E7,9,0,0,1.253436765302399,105.92598097026641
9144942.154409634,9,0,0,2.446819416109146,32.12336582595171
8502345.501530033,9,0,0,1.355929908503907,48.42075677595941
1.6559016771845002E7,9,0,0,1.753624441618628,76.88906409048516
6514811.590736133,9,0,0,1.1867759663418853,41.056908655827584
2.1529523542091396E7,9,0,0,2.1177016810663387,85.51260740697785
1.754720976062787E7,9,0,0,2.6415305679939127,57.69203816419769
3.560487076063102E7,9,0,0,2.2654248785100415,133.58046984439477
3.654689356468944E7,9,0,0,2.330558935511184,133.84400200777046
9103544.139345847,9,0,0,1.4350827367172154,49.608358016768236
3.291885731744267E7,9,0,0,2.197025262142415,126.75601503501075
1.970713796789793E7,9,0,0,1.4950155732056447,103.99459638508911
1.1373737451200683E7,9,0,0,2.3515451407558015,41.335819946157656
2.4051721356863305E7,9,0,0,1.809039403599972,108.87864343962039
1.3483065170699775E7,9,0,0,2.140098683009409,53.08087146726744
2.805741139419035E7,9,0,0,2.5779947466946327,94.21578538824531
1.0511477540796226E7,9,0,0,1.4521734641605049,56.75212254247762
2.367687831377864E7,9,0,0,2.135481725312627,93.38216906635074
1.764354088014486E7,9,0,0,1.6053761526536037,87.98120420848794
2.5583013612481616E7,9,0,0,1.5335515881660777,132.3109958330433
1.009697555898039E7,9,0,0,1.7256692370952944,47.50021961449565
1.544354141483612E7,9,0,0,1.8581456559366707,68.39036877109768
9844453.081771102,9,0,0,1.0705018976216714,66.94621134248865
1.8201621420967538E7,9,0,0,2.361975295942063,65.90073940092674
2.0678019695878778E7,9,0,0,2.6585050406701427,67.60825769751898
6.285396270510629E7,10,0,0,1.8929187691258966,106.66015461541733
4.44794591547518E7,10,0,0,2.498590318480397,68.44478106007564
4.13014853003812E7,10,0,0,1.1718813003716066,79.85775949152901
2.7791643380478073E7,10,0,0,2.13765897689861,45.28052712782249
8.765941156568806E7,10,0,0,2.614461363313409,132.52690846738346
5.225380642397322E7,10,0,0,1.4953038185249183,95.0881118671242
5.784983303947078E7,10,0,0,2.5478104906250634,88.34988905420863
4.586328160240638E7,10,0,0,1.5686808467867634,82.35932865297961
3.2335222572503585E7,10,0,0,1.4253936533717315,59.599772179495474
7.526473171927878E7,10,0,0,1.4011741491522778,139.34883349593844
2.3420410861442342E7,10,0,0,1.347204679172876,43.79935361865574
5.120364828905968E7,10,0,0,1.4013207704945616,94.7983844410176
5.455540652447726E7,10,0,0,1.182274635872535,105.27309021184635
5.272444783742702E7,10,0,0,1.4401544792310148,96.91718872821386
5.0729949791610226E7,10,0,0,1.0559920876422708,100.33629189334195
2.718581692134236E7,10,0,0,1.0578697175678966,53.749539706243766
2.25900443347403E7,10,0,0,1.8112732918827787,38.87279637372107
8.06284121411178E7,10,0,0,2.199876929665379,130.04840750196874
5.899940013813634E7,10,0,0,1.9776678130813683,98.69969691026262
6.743252749282838E7,10,0,0,2.4768600265210736,104.11299181503006
8.836107788162267E7,10,0,0,2.4270927805897067,137.48218813408084
7.234062975365394E7,10,0,0,1.1938561828776233,139.28115682551316
3.513408450568865E7,10,0,0,2.1311916932635624,57.303842814588606
1.6718502653695807E7,10,0,0,1.020663624911963,33.29938809431585
7.504701143386933E7,10,0,0,2.512759917151548,115.23073533883965
6.83217662361579E7,10,0,0,1.443568188152499,125.50915846862151
7.104275936783276E7,10,0,0,1.5711701103621758,127.51856066232081
7.615214539656255E7,10,0,0,2.112753560931833,124.57911911134504
7.392619004701807E7,10,0,0,2.0394705167218516,122.40508475425801
4.291556556858687E7,10,0,0,1.5925984586108344,76.73636125710127
8.486250870382956E7,10,0,0,2.394135064233817,132.71929330757465
5.92402737737038E7,10,0,0,1.1023674917142408,116.1035026777361
4.0137152559912324E7,10,0,0,1.5915342829195107,71.78200209291302
4.18156932825158E7,10,0,0,2.3673801300924504,65.67174006919022
6.738593565024123E7,10,0,0,2.443593434024941,104.57819280529795
4.5692301994375825E7,10,0,0,2.3558550164645498,71.89009484327761
4.984951535177314E7,10,0,0,2.572648329536328,75.84388035452646
2.445468992809457E7,10,0,0,1.2291656193015097,46.76595026523778
4.853436912930859E7,10,0,0,2.445835107308758,75.29570384801929
8.234415859211525E7,10,0,0,2.2721172818420143,131.28606320947523
2.87494891587276E7,10,0,0,2.5872747355051624,43.64398072509249
5.208880075531849E7,10,0,0,2.6270318039776823,78.60049913153232
1.6643074707103005E7,10,0,0,1.1263299839035232,32.46586692499627
4.266746697143084E7,10,0,0,2.4078124717535774,66.58663492340679
1.9051168079236675E7,10,0,0,2.054145207466083,31.46797347335248
2.5590248597353283E7,10,0,0,1.4478970597748984,46.972709499783846
6.803758570529954E7,10,0,0,1.0037991304707559,135.97185644600123
5.006649708772841E7,10,0,0,1.1103999406754252,97.96982167527047
3.5866909799961224E7,10,0,0,1.1886240747796142,69.12605207669563
2.4513093300107308E7,10,0,0,1.8381132311577655,41.98804019298899
7.639163678244324E7,10,0,0,2.261474266261222,122.00263633448951
5.792839213866839E7,10,0,0,2.0578833712784252,95.6248058741406
2.763958361618938E7,10,0,0,1.799494304434019,47.658609811992505
5.929336686553595E7,10,0,0,2.176679843829589,95.99553217052222
7.053565778535938E7,10,0,0,1.3983954794223057,130.6604120691572
4.296296922504115E7,10,0,0,1.49229298217063,78.22410305588176
2.4531599659183793E7,10,0,0,1.1356517444610723,47.76725697111711
2.7213366292423222E7,10,0,0,1.0015704071143356,54.40964352658992
1.9134653610527E7,10,0,0,1.6278576996226333,33.99988882414359
6.141600005188869E7,10,0,0,1.928648541920686,103.59190567230343
6.2666314828792304E7,10,0,0,1.5797625905373276,112.31000210487015
6.391017353886909E7,10,0,0,2.3232436092641118,101.07181928786521
5.9162358116689384E7,10,0,0,1.9225352605310049,99.89363594162035
7.75066364350971E7,10,0,0,2.3193776739455627,122.64916014539308
7.383388154009342E7,10,0,0,1.4564284440091781,135.31540328574908
6.300133028587569E7,10,0,0,1.3007212926196763,118.85425927523106
6.1625311501922645E7,10,0,0,1.4989756207204588,112.06689345869238
3.1547594227718297E7,10,0,0,1.2525373381735814,60.061627736449495
4.4372787372526154E7,10,0,0,1.8794664357801851,75.47077248794267
6.71802548486599E7,10,0,0,2.4609553578139414,103.97882531011682
2.995394367519591E7,10,0,0,1.0159568745354317,59.71730703520091
3.17894690003737E7,10,0,0,1.3578429143914288,59.332588708387895
6.24294488006305E7,10,0,0,2.6614943486337594,93.71688322971329
6.968837253903672E7,10,0,0,2.2502974215207807,111.4960902485831
4.29254019609757E7,10,0,0,1.6520158833134644,75.94706534301335
3.6912576024106435E7,10,0,0,2.6865692652165913,55.204058404247704
6.494967967139189E7,10,0,0,2.111932957224111,106.26700280575464
5.802320886983769E7,10,0,0,2.131175448655454,94.63635375588865
2.85088792963124E7,10,0,0,2.223437171357915,45.8088970955128
5.493947156522927E7,10,0,0,2.0843473988222363,90.29640808456146
6.670739629510075E7,10,0,0,2.3334210382010934,105.32600926536209
7.279764407843818E7,10,0,0,1.876725683681931,123.87449746136261
3.0323966170213602E7,10,0,0,1.11516196713061,59.28251415120696
1.8217372836986087E7,10,0,0,1.8407774569093727,31.189979367277154
4.740239791922281E7,10,0,0,2.0550078815717163,78.28626955794883
4.993659973289236E7,10,0,0,2.0645276457644375,82.34210914640462
2.8261773197223812E7,10,0,0,2.0322377180735742,46.85122589341415
5.60375109734428E7,10,0,0,1.1981982906921154,107.801795621732
3.576287026889775E7,10,0,0,1.2129595028860687,68.60377535850456
3.998538953191073E7,10,0,0,1.7569171426473367,69.45625330560745
1.555513343718847E7,10,0,0,1.1075459248666353,30.45520033693018
3.486774168971895E7,10,0,0,1.6619841364722978,61.582196009901416
2.9782175080418322E7,10,0,0,1.7401867870834271,51.88363407865785
1.961419627474309E7,10,0,0,1.006795200194638,39.175151949455795
3.66269618896856E7,10,0,0,1.3622088832987236,68.30573498127777
3.1872895786470875E7,10,0,0,1.8080348986729762,54.87724564766857
3.560698216181455E7,10,0,0,1.3043493189375335,67.12789829789465
2.235143299948992E7,10,0,0,1.641006712992613,39.62312781512761
4.007730446964536E7,10,0,0,1.9916849733771147,66.88820364842454
2.0493097772778478E7,10,0,0,2.1804718497126077,33.15782074750718
2.256616743722288E7,10,0,0,2.070184806714134,37.17542077510195
6.389983343570766E7,10,0,0,1.1736229075295428,123.51080582759457
3.4821875631632105E7,10,0,0,1.003397183127457,69.59646487602271
5.083176716213529E7,10,0,0,1.5711702570327297,91.2407354594273
7.770547809791549E7,10,0,0,2.09049538392758,127.58482389293843
1.986686524828761E7,10,0,0,2.3763100088901483,31.157307628688535
6.219459491437966E7,10,0,0,1.2513635298798151,118.4351351044308
4.4754831857688665E7,10,0,0,1.673611157945996,78.8824447283609
3.713439213036631E7,10,0,0,1.3319317038937017,69.64528841066834
2.192868679978721E7,10,0,0,2.2766324858866707,34.9370253063167
7.822285932691462E7,10,0,0,2.3979164164496973,122.26302163903807
4.719614521638623E7,10,0,0,1.6786163316697569,83.11205135161602
4.172372286075047E7,10,0,0,1.9636313941249783,69.96361797587664
4.085949187922756E7,10,0,0,2.0489186336730487,67.54842369968645
3.981160638809475E7,10,0,0,2.3723871554810008,62.47518459993771
2.0913916353031218E7,10,0,0,2.5814774522720243,31.776932314508535
4.669850735945045E7,10,0,0,1.7680639092529478,80.96045413875905
6.128503999235891E7,10,0,0,2.148250956768412,99.67881991689389
3.785348578189196E7,10,0,0,1.5906264570018556,67.70884456872128
3.631090369136728E7,10,0,0,1.6839528544965918,63.883189429767384
3.985706471566626E7,10,0,0,1.029231782904182,79.2508009894314
4.608705544491933E7,10,0,0,2.055434000468699,76.10859178937815
4.413362642443315E7,10,0,0,2.253158735838459,70.57813225097262
4.132127227902104E7,10,0,0,2.638096611635807,62.24867563179133
4.973391635310293E7,10,0,0,1.0235370038427158,99.00179159635802
6.306924703027181E7,10,0,0,1.8099025575406202,108.55474150494108
6.02698690623255E7,10,0,0,1.7282566723975976,105.21502877610959
2.784390901563353E7,10,0,0,2.458668136073145,43.110914555462145
2.554150109970238E7,10,0,0,1.3375431819852217,47.85254231929715
1.8256378636922117E7,10,0,0,1.2043380779448822,35.07915581866138
4.272342938582656E7,10,0,0,1.5512413641029275,76.96193803082926
5.920089311071992E7,10,0,0,2.525138685523495,90.72740973622751
6.761943990300906E7,10,0,0,1.7131187065346811,118.35819169250894
6.888502268733762E7,10,0,0,1.4930729476398836,125.40343691764424
3.9598320669084534E7,10,0,0,1.3270652920930357,74.33421311328834
5.256399107464201E7,10,0,0,2.3873368558375434,82.2940644293756
4.075877347588076E7,10,0,0,2.2846944288409743,64.85402581999122
7.635845110674593E7,10,0,0,1.454746612691688,139.98533117758564
4.648034025884093E7,10,0,0,1.04985166868062,92.04298127628945
3.311868407539819E7,10,0,0,2.073521736888834,54.5296213797092
4.417609881760885E7,10,0,0,2.147090357302549,71.86505525354616
5.708353682879859E7,10,0,0,2.3593710554810086,89.76286543242274
6.2265929408534005E7,10,0,0,1.534011287878498,112.51500253517568
2.484825041553314E7,10,0,0,2.632735537355771,37.46305016322003
8.542299652871782E7,10,0,0,2.394990226061884,133.57799388119219
2.0932519068791434E7,10,0,0,2.4881977268994295,32.26245553831886
5.5712145550016865E7,10,0,0,2.5388658375500617,85.20154249087747
5.3170796838436455E7,10,0,0,1.933733947366137,89.60765229799001
2.4658506865898557E7,10,0,0,1.727657549009153,43.05164311047946
2.0833245097708255E7,10,0,0,2.532566878397431,31.891361367614603
5.068472138758981E7,10,0,0,1.1337076918180622,98.7292702082931
8.373399763261978E7,10,0,0,2.498545462670956,128.85036830719412
3.0489392597286236E7,10,0,0,2.2477039354190627,48.8009561791778
2.4441061488130953E7,10,0,0,1.730139035914927,42.653522602054046
3.1861604057847787E7,10,0,0,1.126861143195903,62.146415063596585
1.7660518567882337E7,10,0,0,1.3723201262325246,32.87316867371271
7.441394641023813E7,10,0,0,2.0150542676665992,123.7128429750731
2.108835605872766E7,10,0,0,2.523275921713001,32.32786150978862
7.346561642262566E7,10,0,0,2.4443399118667486,114.00021945978435
1.843548514590343E7,10,0,0,2.180766634721336,29.827182023568838
2.4698442509260975E7,10,0,0,1.7128480229596175,43.2331516784611
5.431868215135071E7,10,0,0,1.3959936301723812,100.66483742238115
4.205936695922019E7,10,0,0,1.2229277986717315,80.5283331121608
2.4954824241802882E7,10,0,0,1.6914476135200371,43.84618103577495
2.4504063188551337E7,10,0,0,2.4049559872916144,38.25797279040019
6.796903501346332E7,10,0,0,2.086107728860172,111.67898769053305
1.667014117927732E7,10,0,0,1.1375054418733515,32.4479289956697
3.715842115722634E7,10,0,0,2.327582683925464,58.72451299865788
4.2851389585447274E7,10,0,0,1.8535270317146928,73.20610181395998
5.036350201021695E7,10,0,0,2.6736278233239483,75.46645294512737
2.832059649072641E7,10,0,0,1.8682245985314876,48.26092801187873
5.3759265997800164E7,10,0,0,1.1876360971380837,103.62960121173127
3.494600889405274E7,10,0,0,1.503870690413069,63.493513673792386
8.12448739097682E7,10,0,0,1.917267166469356,137.30134473249484
4.51796645499292E7,10,0,0,1.6657813863730033,79.74127744955464
2.7682904511614174E7,10,0,0,2.366809637324927,43.48002545784516
6.751575974198537E7,10,0,0,1.2405825973706097,128.83254578576907
4.458975920110443E7,10,0,0,1.9069730665373663,75.48664721988091
8.34407942630067E7,10,0,0,2.0911185988119882,136.98763685094065
6.506817831754247E7,10,0,0,1.3728650922745094,121.10517796380587
3.99056762972589E7,10,0,0,2.6184751733976332,60.294365774243865
6.397562341850553E7,10,0,0,1.1650247205924003,123.86315047717306
6.1860604996674985E7,10,0,0,1.1681241243687612,119.69643822018438
5.049141354411438E7,10,0,0,2.164570439557565,81.9058100465767
4.116557919432533E7,10,0,0,1.349974196249541,76.94537895749737
5.732148620682134E7,10,0,0,1.4300699595742377,105.5630712561129
2.1410739208968364E7,10,0,0,1.6207045556144442,38.09262521649794
6.068603956698644E7,10,0,0,2.6765870722652645,90.89380384040524
5.884408186613684E7,10,0,0,2.6695820972870132,88.22753960862534
2.654677221596953E7,10,0,0,2.1427145151972926,43.21667912498925
7.552091723785593E7,10,0,0,2.004359938114048,125.77679888653849
2.749781485266583E7,10,0,0,1.0525579072136508,54.42355210497752
6.801729879970184E7,10,0,0,1.1041078469599828,133.25991699061194
4.543615871697441E7,10,0,0,2.581309800774461,69.03817035269738
8.96186490959605E7,10,0,0,2.6868100814434817,134.0230214473424
5.311341386827229E7,10,0,0,1.6280745609426939,94.3722640720948
2.9403479505949877E7,10,0,0,1.7487284270263501,51.14779708103109
5.937003809453295E7,10,0,0,1.6689068710716297,104.72925282561548
7.703244198692155E7,10,0,0,1.7247380481253627,134.5606407478274
6.5534444777922235E7,10,0,0,2.118927699765501,107.10119157059782
2.1274827636927687E7,10,0,0,2.405751564285988,33.212071094891215
7.274223528921779E7,10,0,0,2.3263110899068487,114.98365201368696
6.617055352522637E7,10,0,0,1.409562415443582,122.32145309261657
3.68281443153023E7,10,0,0,1.0648286405239693,72.71350509400912
4.821446374042769E7,10,0,0,2.066359895246152,79.47840974323087
7.360213133669317E7,10,0,0,2.373112641108948,115.48851476738703
4.6290627245764524E7,10,0,0,1.7457939954326447,80.56436983741696
6.077606064768152E7,10,0,0,1.8662280573936507,103.60330361019778
5.424420931597241E7,10,0,0,2.4711233520952134,83.82502753313963
2.0312251253832508E7,10,0,0,2.1042375226535945,33.275656752299014
5.079712470344436E7,10,0,0,1.3115164910434647,95.63582225358977
4.857855217382842E7,10,0,0,1.8717199391965462,82.73308788033859
2.8914294389930014E7,10,0,0,1.2061238565408727,55.53900596045685
6.010665199993515E7,10,0,0,1.6275089305034836,106.80863014562556
6.036569961169672E7,10,0,0,1.2673206372083292,114.60418639654038
7.117909423116389E7,10,0,0,1.966450706704208,119.29888928971363
8.580215878196958E7,10,0,0,2.4700606675513392,132.6141487548714
3.62685874419267E7,10,0,0,1.8993624848666095,61.478825101805505
3.0869039463659912E7,10,0,0,1.4497189798282715,56.64336010337297
3.3194732862377297E7,10,0,0,1.0187055004376224,66.14202180120506
6.594979850594319E7,10,0,0,2.3412757632215806,104.0008366903736
4.594971792548632E7,10,0,0,1.870254329068767,78.27551473868697
7.597290968958822E7,10,0,0,2.284488807224964,120.88956161755902
3.80817529830661E7,10,0,0,1.7622409553131617,66.088442462567
1.8547667787671667E7,10,0,0,2.0857492541178155,30.477213261985305
4.571333372132903E7,10,0,0,1.2743180579682836,86.67155302146915
8.620243264813747E7,10,0,0,2.27784838892594,137.3120650702519
2.3868915731925257E7,10,0,0,1.977920740653547,39.9284580165172
2.187818037987296E7,10,0,0,2.386795712311207,34.255331413999215
2.06848423148847E7,10,0,0,2.489886852848216,31.87242363987709
9.085142898260507E7,10,0,0,2.5682558619320446,138.3189554310103
3.455584220114668E7,10,0,0,2.697738398255071,51.59329932944133
1.865898785576664E7,10,0,0,1.7276320678536445,32.57714118979513
6.615657526028553E7,10,0,0,2.1450990631031006,107.65745935245889
6.119966780833176E7,10,0,0,1.6108527163218729,109.07373781226336
1.6667300804357834E7,10,0,0,2.269527167145292,26.58462171071023
1.906377801839763E7,10,0,0,2.697502267624773,28.464011293509394
5.737724025539379E7,10,0,0,1.4002079433496342,106.25005714095502
3.2477186683476634E7,10,0,0,2.453161861181316,50.32755629274013
7.484541996230042E7,10,0,0,1.9234089523205853,126.35531425359142
4.524676222740337E7,10,0,0,1.4504277948143567,83.01506584575256
7.354257956236774E7,10,0,0,1.4144722959500389,135.82594118613687
6.594354631633999E7,10,0,0,2.1522772728628725,107.18558899679455
7.121847574153581E7,10,0,0,1.1922606745225068,137.1627508822739
5.881556872292323E7,10,0,0,1.3141757332682666,110.6767477686537
4.949469680570543E7,10,0,0,1.2202040074006628,94.81372133260881
7.003505801385891E7,10,0,0,1.2146364011028254,134.30477722099172
5.003454877194097E7,10,0,0,1.8964451340065,84.8554470275273
4.873089042468234E7,10,0,0,1.9989925502996115,81.23179019825344
4.8539782269975334E7,10,0,0,2.007533989331188,80.79818167683678
5.455792134389627E7,10,0,0,1.7908086252478204,94.21468550354905
7.697908232714257E7,10,0,0,2.543463780852096,117.64271172769949
6.183558725113189E7,10,0,0,2.22305095381886,99.3653879905734
5.404130266788195E7,10,0,0,2.631618437361746,81.49036796722156
1.5490102157954976E7,10,0,0,1.9114965980943646,26.203351217267684
4.395688911497584E7,10,0,0,1.7432409119612042,76.53673211483903
2.265865810973922E7,10,0,0,1.265565319357802,43.03176721868624
1.809726271185013E7,10,0,0,2.356353533891518,28.471139333828923
6.279845125599172E7,10,0,0,1.664286058126809,110.86737253654752
2.1706623772482246E7,10,0,0,1.9973240558119556,36.19384840718511
4.409661652736443E7,10,0,0,1.1566823063161302,85.5135412808987
1.9678361678329382E7,10,0,0,1.5251268081009213,35.61612676378221
3.208148724043972E7,10,0,0,1.53300250464304,57.982058048082244
5.2080354606836095E7,10,0,0,2.3679759474205437,81.78478536485699
6.823984772211406E7,10,0,0,2.3402784876259863,107.62910155333786
8.800862089283383E7,10,0,0,2.4652707007283956,136.1251909883967
3.9287089336824164E7,10,0,0,1.7980865082807553,67.7587153636201
6.0385219648147054E7,10,0,0,1.3913654039784997,112.00357446294854
5.704130046616546E7,10,0,0,1.7925668983038658,98.47327008492185
5.5374449605496794E7,10,0,0,2.5577675318232567,84.44100730435778
1.8141208909359388E7,10,0,0,1.9911701467949547,30.279909374739148
4.032542932432703E7,10,0,0,1.8255035165327707,69.22222123784411
4.592398682120372E7,10,0,0,1.8973517709216954,77.87221892993213
5.624310065100227E7,10,0,0,1.4285719274155078,103.60570220496109
3.626262717470309E7,10,0,0,1.1051216752302584,71.0318567932419
8.707680586349635E7,10,0,0,2.490244102085157,134.16568698166637
5.936279907835929E7,10,0,0,1.5601155238080162,106.76540590599609
4.77082109372524E7,10,0,0,2.111134883486401,78.06767784846352
8.550422853606689E7,10,0,0,2.439334526127202,132.78426239410106
4.010304426851502E7,10,0,0,2.5379688084450516,61.338690109249505
5.798613413259713E7,10,0,0,1.9152565233615795,98.02809718156435
4.347109965952581E7,10,0,0,1.7458336503326917,75.65673199920916
7.602319276673613E7,10,0,0,2.5256178302131556,116.49960930098304
8.123194136161765E7,10,0,0,2.397897928931406,126.96661038352207
3.973553231419773E7,10,0,0,1.2132987608574681,76.2195572073106
7.458893438054831E7,10,0,0,1.5146292898009062,135.25647955792363
6.135089365851164E7,10,0,0,2.59432119809293,93.03594989618378
4.588631207768276E7,10,0,0,1.9440180814942487,77.19746381751844
3.0921229637396663E7,10,0,0,1.8879746450003352,52.51590148006641
7.190978259110427E7,10,0,0,1.2807237353326244,136.17410452655463
3.912410661987695E7,10,0,0,2.6295344963895664,59.01486241784227
3.276589158284024E7,10,0,0,2.279372226417741,52.180202735859375
4.834248883791966E7,10,0,0,2.507963610724989,74.28205154413008
5.9062294864861004E7,10,0,0,2.6388991282470293,88.96398894443834
6.281483200368948E7,10,0,0,2.110018767690484,102.80628324065322
2.170300383287569E7,10,0,0,2.0549397338711612,35.84346795636908
3.0868942546774447E7,10,0,0,1.6038764401981374,55.084980684697264
2.4407431498375174E7,10,0,0,1.3710896891712592,45.44223409187039
8.011263351949313E7,10,0,0,1.9565156956555485,134.49579857218237
