0. loanContract_id, 1. principal, 2. startingPrincipal, 3. duration, 4. payment, 5. yearlyInterestRate (%), 6. isNonPerforming, 7. nNonPerformingPeriods, 8. adjustedFirstWageForFirstMember, 9. year_of_issuance, 10. -, 11. nMonthsInterestPeriod, 12. periodOfLastInterestCalculation
7458,2745113.9259269624,5.49022785185392E7,228,2287722.141814632,5.0,0,0,784318.2645505599,2017,0.0,240,-1
7459,2034018.6455660742,4.068037291132145E7,228,1695109.7906634286,5.0,0,0,581148.1844474492,2017,0.0,240,-1
7460,1409047.6617055975,2.8180953234111924E7,228,1174271.6774377672,5.0,0,0,402585.04620159895,2017,0.0,240,-1
7461,957001.145109778,1.9140022902195543E7,228,797545.2999351574,5.0,0,0,273428.8986027935,2017,0.0,240,-1
7462,633414.5992548444,1.2668291985096876E7,228,527874.8506492784,5.0,0,0,180975.59978709824,2017,0.0,240,-1
7463,2285324.572991004,4.570649145982004E7,228,1904543.0419064118,5.0,0,0,652949.8779974291,2017,0.0,240,-1
7464,0.0,1.9363093938059505E7,240,806840.443264613,5.0,0,0,276615.6276865644,2018,0.0,240,-1
7465,739662.8593512605,1.4793257187025197E7,228,616419.9907457038,5.0,0,0,211332.24552893138,2017,0.0,240,-1
7466,2079233.479406425,4.158466958812846E7,228,1732790.914036154,5.0,0,0,594066.7084018352,2017,0.0,240,-1
7467,512116.10290161386,1.0242322058032269E7,228,426787.14960517606,5.0,0,0,146318.88654331813,2017,0.0,240,-1
7468,1248949.8198354058,2.4978996396708094E7,228,1040849.3905723877,5.0,0,0,356842.8056672585,2017,0.0,240,-1
7469,355201.3188428763,7104026.376857519,228,296017.5584130665,5.0,0,0,101486.09109796457,2017,0.0,240,-1
7470,445746.86784461973,8914937.356892386,228,371476.3782957797,5.0,0,0,127356.24795560553,2017,0.0,240,-1
7471,1816485.660973848,3.632971321947693E7,228,1513822.223423898,5.0,0,0,518995.9031353848,2017,0.0,240,-1
7472,837842.0969501357,1.6756841939002698E7,228,698240.5715238154,5.0,0,0,239383.45627146715,2017,0.0,240,-1
7473,1007317.8659949913,2.014635731989981E7,228,839478.2322573521,5.0,0,0,287805.1045699973,2017,0.0,240,-1
7474,1903420.9569962332,3.806841913992463E7,228,1586272.3318646473,5.0,0,0,543834.5591417805,2017,0.0,240,-1
7475,1108544.4458171637,2.2170888916343253E7,228,923838.4060964583,5.0,0,0,316726.9845191894,2017,0.0,240,-1
7476,360105.2396936098,7202104.79387219,228,300104.3863607049,5.0,0,0,102887.21134103129,2017,0.0,240,-1
7477,894243.8118867221,1.7884876237734426E7,228,745244.6141896129,5.0,0,0,255498.23196763467,2017,0.0,240,-1
7478,292504.6132296476,5850092.264592947,228,243767.39848508357,5.0,0,0,83572.7466370421,2017,0.0,240,-1
7479,1148507.5958721652,2.2970151917443283E7,228,957142.8829613358,5.0,0,0,328145.0273920469,2017,0.0,240,-1
7480,1812342.8574656104,3.6246857149312176E7,228,1510369.6951971203,5.0,0,0,517812.244990174,2017,0.0,240,-1
7481,1024761.8013985177,2.0495236027970336E7,228,854015.6534135818,5.0,0,0,292789.086113862,2017,0.0,240,-1
7482,2157805.2245950145,4.315610449190025E7,228,1798271.009230475,5.0,0,0,616515.778455718,2017,0.0,240,-1
7483,598735.8352851063,1.1974716705702117E7,228,498974.27372420835,5.0,0,0,171067.38151003025,2017,0.0,240,-1
7484,570615.4013360329,1.1412308026720649E7,228,475539.27571733773,5.0,0,0,163032.97181029498,2017,0.0,240,-1
7485,1291006.1653191922,2.5820123306383822E7,228,1075898.293956088,5.0,0,0,368858.90437691176,2017,0.0,240,-1
7486,1857506.0343792255,3.7150120687584475E7,228,1548007.7687372118,5.0,0,0,530716.0098226354,2017,0.0,240,-1
7487,1309345.215628745,2.618690431257488E7,228,1091181.6856786553,5.0,0,0,374098.633036784,2017,0.0,240,-1
7488,1190182.8461974976,2.380365692394993E7,228,991874.189387074,5.0,0,0,340052.24177071336,2017,0.0,240,-1
7489,1043989.6750217216,2.0879793500434414E7,228,870039.7724172998,5.0,0,0,298282.76429192023,2017,0.0,240,-1
7490,497612.0274799445,9952240.549598882,228,414699.7479948776,5.0,0,0,142174.86499426977,2017,0.0,240,-1
7491,1194507.2216340613,2.3890144432681203E7,228,995478.035967833,5.0,0,0,341287.7776097315,2017,0.0,240,-1
7492,980665.6753551567,1.9613313507103115E7,228,817266.8383772145,5.0,0,0,280190.19295861595,2017,0.0,240,-1
7493,537466.2661375093,1.0749325322750175E7,228,447913.46031513676,5.0,0,0,153561.7903250025,2017,0.0,240,-1
7494,1040128.8097935999,2.080257619587198E7,228,866822.2058217882,5.0,0,0,297179.6599410283,2017,0.0,240,-1
7495,1108569.1578813742,2.2171383157627463E7,228,923859.0006284121,5.0,0,0,316734.0451089638,2017,0.0,240,-1
7496,363272.5659593726,7265451.319187446,228,302743.97168359446,5.0,0,0,103792.1617026778,2017,0.0,240,-1
7497,2040425.7738800712,4.080851547760139E7,228,1700449.3611529954,5.0,0,0,582978.7925371628,2017,0.0,240,-1
7498,2450456.5528050195,4.9009131056100346E7,228,2042160.6769976926,5.0,0,0,700130.4436585765,2017,0.0,240,-1
7499,1305110.4812305707,2.6102209624611393E7,228,1087652.5441170218,5.0,0,0,372888.70892301993,2017,0.0,240,-1
7500,1357457.0815508578,2.714914163101713E7,228,1131277.1366959994,5.0,0,0,387844.8804431019,2017,0.0,240,-1
7501,901921.0649302474,1.803842129860493E7,228,751642.680809036,5.0,0,0,257691.73283721335,2017,0.0,240,-1
7502,1003015.9794729878,2.006031958945974E7,228,835893.1274808216,5.0,0,0,286575.99413513916,2017,0.0,240,-1
7503,560406.1043778155,1.12081220875563E7,228,467031.0551720691,5.0,0,0,160116.02982223287,2017,0.0,240,-1
7504,614519.411445196,1.229038822890391E7,228,512127.9852395735,5.0,0,0,175576.97469862728,2017,0.0,240,-1
7505,581097.6665438972,1.1621953330877934E7,228,484274.9824528265,5.0,0,0,166027.90472682763,2017,0.0,240,-1
7506,917523.8565633777,1.8350477131267536E7,228,764645.7301747117,5.0,0,0,262149.673303822,2017,0.0,240,-1
7507,1063369.467375902,2.1267389347518023E7,228,886190.4974031334,5.0,0,0,303819.84782168607,2017,0.0,240,-1
7508,1780912.889724362,3.561825779448721E7,228,1484176.5990057143,5.0,0,0,508832.2542069602,2017,0.0,240,-1
7509,356270.77527372265,7125415.505474447,228,296908.8216620871,5.0,0,0,101791.6500782064,2017,0.0,240,-1
7510,1325292.086712819,2.6505841734256357E7,228,1104471.4838641277,5.0,0,0,378654.88191794796,2017,0.0,240,-1
7511,1982032.3210468313,3.964064642093659E7,228,1651785.444613174,5.0,0,0,566294.9488705228,2017,0.0,240,-1
7512,395804.7432319009,7916094.864638011,228,329855.6268921011,5.0,0,0,113087.06949482873,2017,0.0,240,-1
7513,1278527.3054554027,2.557054610910803E7,228,1065498.6658221288,5.0,0,0,365293.51584440045,2017,0.0,240,-1
7514,3132172.8498139735,6.264345699627941E7,228,2610289.180654105,5.0,0,0,894906.5285182775,2017,0.0,240,-1
7515,1460951.6648482021,2.9219033296964016E7,228,1217527.4185262017,5.0,0,0,417414.76138520025,2017,0.0,240,-1
7516,1613046.940572178,3.226093881144353E7,228,1344280.5294455038,5.0,0,0,460870.55444919335,2017,0.0,240,-1
7517,1806646.1281311624,3.613292256262322E7,228,1505622.156775763,5.0,0,0,516184.6080374746,2017,0.0,240,-1
7518,790174.6283666547,1.580349256733308E7,228,658515.4722145549,5.0,0,0,225764.1795333297,2017,0.0,240,-1
7519,2579694.116300225,5.159388232600445E7,228,2149864.6352085774,5.0,0,0,737055.4618000637,2017,0.0,240,-1
7520,1523657.8161048552,3.0473156322097074E7,228,1269785.4502613987,5.0,0,0,435330.8046013868,2017,0.0,240,-1
7521,862914.2351587274,1.725828470317453E7,228,719135.1818278534,5.0,0,0,246546.92433106474,2017,0.0,240,-1
7522,2051980.4732360935,4.1039609464721836E7,228,1710078.81270658,5.0,0,0,586280.135210312,2017,0.0,240,-1
7523,756414.112563381,1.5128282251267606E7,228,630380.1446448069,5.0,0,0,216118.31787525155,2017,0.0,240,-1
7524,1479283.364402761,2.9585667288055193E7,228,1232804.6842789869,5.0,0,0,422652.38982935995,2017,0.0,240,-1
7525,705699.8033138749,1.4113996066277485E7,228,588115.8702621864,5.0,0,0,201628.51523253552,2017,0.0,240,-1
7526,1860718.5575066542,3.721437115013305E7,228,1550685.0202058295,5.0,0,0,531633.8735733293,2017,0.0,240,-1
7527,879101.2316186369,1.7582024632372722E7,228,732625.0956201582,5.0,0,0,251171.7804624675,2017,0.0,240,-1
7528,1823860.2451252104,3.6477204902504176E7,228,1519968.0519413974,5.0,0,0,521102.92717863113,2017,0.0,240,-1
7529,1709628.6592278343,3.4192573184556656E7,228,1424769.7704115033,5.0,0,0,488465.33120795223,2017,0.0,240,-1
7530,2888412.0794335604,5.7768241588671155E7,228,2407143.909910285,5.0,0,0,825260.5941238737,2017,0.0,240,-1
7531,281947.07956631185,5638941.591326232,228,234968.96454889976,5.0,0,0,80556.3084475176,2017,0.0,240,-1
7532,568338.6409862116,1.136677281972422E7,228,473641.86992492306,5.0,0,0,162382.46885320317,2017,0.0,240,-1
7533,1101201.5976285134,2.202403195257025E7,228,917719.0256851385,5.0,0,0,314629.0278938607,2017,0.0,240,-1
7534,1222893.7066229575,2.4457874132459126E7,228,1019134.755502873,5.0,0,0,349398.20189227327,2017,0.0,240,-1
7535,1020967.8926400223,2.041935785280043E7,228,850853.8869787321,5.0,0,0,291705.1121828633,2017,0.0,240,-1
7536,968210.1390438057,1.9364202780876096E7,228,806886.6476177247,5.0,0,0,276631.46829823,2017,0.0,240,-1
7537,812415.4461425833,1.6248308922851652E7,228,677050.5176265135,5.0,0,0,232118.69889788076,2017,0.0,240,-1
7538,961809.3691995036,1.9236187383990053E7,228,801552.3761475435,5.0,0,0,274802.6769141436,2017,0.0,240,-1
7539,940185.4042725421,1.8803708085450824E7,228,783531.4033602199,5.0,0,0,268624.4012207261,2017,0.0,240,-1
7540,1397394.1330786098,2.794788266157217E7,228,1164559.863578811,5.0,0,0,399255.4665938882,2017,0.0,240,-1
7541,1677785.5968940821,3.355571193788161E7,228,1398232.4095842985,5.0,0,0,479367.31339830876,2017,0.0,240,-1
7542,588707.3540830517,1.1774147081661023E7,228,490616.74135441234,5.0,0,0,168202.10116658604,2017,0.0,240,-1
7543,448041.5907065551,8960831.814131094,228,373388.7536806392,5.0,0,0,128011.88305901564,2017,0.0,240,-1
7544,1308928.5091976125,2.6178570183952227E7,228,1090834.4110099666,5.0,0,0,373979.5740564604,2017,0.0,240,-1
7545,2080060.9362960644,4.160121872592125E7,228,1733480.4997870207,5.0,0,0,594303.124656018,2017,0.0,240,-1
7546,1205835.9463251089,2.4116718926502157E7,228,1004919.1648293539,5.0,0,0,344524.55609288794,2017,0.0,240,-1
7547,1621001.9454865295,3.242003890973056E7,228,1350910.0688277942,5.0,0,0,463143.4129961509,2017,0.0,240,-1
7548,462875.8189764339,9257516.37952867,228,385751.2979631227,5.0,0,0,132250.2339932667,2017,0.0,240,-1
7549,1229547.3124788364,2.4590946249576706E7,228,1024679.735365325,5.0,0,0,351299.23213681014,2017,0.0,240,-1
7550,374639.8847370799,7492797.694741591,228,312217.26407237747,5.0,0,0,107039.96706773702,2017,0.0,240,-1
7551,1617123.9100900993,3.234247820180196E7,228,1347678.1929630581,5.0,0,0,462035.4028828852,2017,0.0,240,-1
7552,890658.8524153272,1.781317704830653E7,228,742256.9818430069,5.0,0,0,254473.95783295043,2017,0.0,240,-1
7553,390778.55444337364,7815571.088867466,228,325666.9033306294,5.0,0,0,111651.01555524953,2017,0.0,240,-1
7554,497320.95051064366,9946419.010212865,228,414457.1703658209,5.0,0,0,142091.7001458981,2017,0.0,240,-1
7555,1739299.188966506,3.478598377933009E7,228,1449496.5867383005,5.0,0,0,496942.62541900127,2017,0.0,240,-1
7556,1536928.538327621,3.0738570766552396E7,228,1280845.0003879538,5.0,0,0,439122.43952217716,2017,0.0,240,-1
7557,330484.48064556817,6609689.612911358,228,275419.0479157154,5.0,0,0,94424.13732730511,2017,0.0,240,-1
7558,577285.1569731251,1.1545703139462491E7,228,481097.714479152,5.0,0,0,164938.6162780356,2017,0.0,240,-1
7559,1039024.575357876,2.07804915071575E7,228,865901.9592904873,5.0,0,0,296864.1643879643,2017,0.0,240,-1
7560,928798.7706464832,1.8575975412929647E7,228,774042.0143694626,5.0,0,0,265371.0773275664,2017,0.0,240,-1
7561,353968.944214847,7079378.884296933,228,294990.5224503965,5.0,0,0,101133.98406138476,2017,0.0,240,-1
7562,795052.3787993155,1.5901047575986298E7,228,662580.4902677769,5.0,0,0,227157.82251409,2017,0.0,240,-1
7563,565983.7661537095,1.1319675323074179E7,228,471679.3651105926,5.0,0,0,161709.6474724883,2017,0.0,240,-1
7564,782911.5267525715,1.5658230535051415E7,228,652462.5509773508,5.0,0,0,223689.00764359164,2017,0.0,240,-1
7565,522095.558360922,1.044191116721843E7,228,435103.82491758687,5.0,0,0,149170.15953169187,2017,0.0,240,-1
7566,1058732.6866592956,2.1174653733185895E7,228,882326.298612718,5.0,0,0,302495.0533312271,2017,0.0,240,-1
7567,1535656.6115999483,3.071313223199894E7,228,1279785.0025094757,5.0,0,0,438759.0318856992,2017,0.0,240,-1
7568,1464958.9725779467,2.929917945155891E7,228,1220867.0273256092,5.0,0,0,418559.70645084156,2017,0.0,240,-1
7569,335941.8351777847,6718836.703555688,228,279967.09624302416,5.0,0,0,95983.38147936697,2017,0.0,240,-1
7570,2667066.479399705,5.3341329587994054E7,228,2222678.9864664595,5.0,0,0,762018.9941142008,2017,0.0,240,-1
7571,283039.12116991985,5660782.423398391,228,235879.04982177712,5.0,0,0,80868.32033426274,2017,0.0,240,-1
7572,1012069.7768110627,2.0241395536221236E7,228,843438.3781322392,5.0,0,0,289162.79337458906,2017,0.0,240,-1
7573,714696.0227061833,1.4293920454123652E7,228,595613.1366240756,5.0,0,0,204198.8636303379,2017,0.0,240,-1
7574,993121.8692915381,1.9862437385830745E7,228,827647.5771880362,5.0,0,0,283749.1055118678,2017,0.0,240,-1
7575,284158.5383211707,5683170.76642341,228,236811.94931955627,5.0,0,0,81188.15380604872,2017,0.0,240,-1
7576,833736.5108096148,1.667473021619228E7,228,694819.0594947198,5.0,0,0,238210.43165988976,2017,0.0,240,-1
7577,625362.6634290362,1.2507253268580712E7,228,521164.5310158403,5.0,0,0,178675.0466940102,2017,0.0,240,-1
7578,2149380.680332824,4.298761360665645E7,228,1791250.1653007274,5.0,0,0,614108.7658093779,2017,0.0,240,-1
7579,1517126.5656690837,3.0342531313381646E7,228,1264342.438918762,5.0,0,0,433464.7330483092,2017,0.0,240,-1
7580,236608.82836460497,4732176.567292095,228,197184.98765611037,5.0,0,0,67602.52238988708,2017,0.0,240,-1
7581,773354.2299514783,1.5467084599029552E7,228,644497.6941088433,5.0,0,0,220958.3514147079,2017,0.0,240,-1
7582,1778841.7565123858,3.557683513024768E7,228,1482450.558689888,5.0,0,0,508240.50186068116,2017,0.0,240,-1
7583,262594.8983321895,5251897.966643785,228,218841.2501092298,5.0,0,0,75027.11380919693,2017,0.0,240,-1
7584,941913.149074374,1.8838262981487464E7,228,784971.2707556037,5.0,0,0,269118.04259267804,2017,0.0,240,-1
7585,913858.1799767357,1.8277163599534698E7,228,761590.8298251168,5.0,0,0,261102.33713620997,2017,0.0,240,-1
7586,1138959.1920508896,2.277918384101777E7,228,949185.4373214273,5.0,0,0,325416.9120145396,2017,0.0,240,-1
7587,734053.5030872924,1.4681070061745835E7,228,611745.2672651206,5.0,0,0,209729.57231065482,2017,0.0,240,-1
7588,1804846.8044427556,3.609693608885508E7,228,1504122.6369913993,5.0,0,0,515670.5155550726,2017,0.0,240,-1
7589,1767535.5211300736,3.535071042260144E7,228,1473028.1719610933,5.0,0,0,505010.1488943063,2017,0.0,240,-1
7590,299245.8596909077,5984917.193818148,228,249385.41624645807,5.0,0,0,85498.81705454498,2017,0.0,240,-1
7591,1188901.3586229384,2.3778027172458746E7,228,990806.2236931585,5.0,0,0,339686.1024636964,2017,0.0,240,-1
7592,841185.7024057271,1.6823714048114527E7,228,701027.0643400165,5.0,0,0,240338.77211592183,2017,0.0,240,-1
7593,632113.139658082,1.2642262793161629E7,228,526790.2406780601,5.0,0,0,180603.75418802327,2017,0.0,240,-1
7594,1121909.2740069786,2.2438185480139554E7,228,934976.3822229186,5.0,0,0,320545.5068591365,2017,0.0,240,-1
7595,494389.8106963894,9887796.21392778,228,412014.4180303018,5.0,0,0,141254.2316275397,2017,0.0,240,-1
7596,1273862.8376933031,2.547725675386604E7,228,1061611.3932108353,5.0,0,0,363960.8107695149,2017,0.0,240,-1
7597,1450305.6212766045,2.900611242553206E7,228,1208655.2222317462,5.0,0,0,414373.034650458,2017,0.0,240,-1
7598,1717786.6413067628,3.4355732826135226E7,228,1431568.4668365305,5.0,0,0,490796.1832305033,2017,0.0,240,-1
7599,1105245.0026219585,2.210490005243915E7,228,921088.7172103106,5.0,0,0,315784.2864634164,2017,0.0,240,-1
7600,2609516.6976110884,5.219033395222172E7,228,2174718.168224659,5.0,0,0,745576.1993174532,2017,0.0,240,-1
7601,335763.07746257633,6715261.549251521,228,279818.123197046,5.0,0,0,95932.3078464503,2017,0.0,240,-1
7602,2770626.2057222817,5.541252411444559E7,228,2308983.55716963,5.0,0,0,791607.4873492228,2017,0.0,240,-1
7603,1367451.7371785329,2.7349034743570633E7,228,1139606.4795197307,5.0,0,0,390700.4963367233,2017,0.0,240,-1
7604,431390.39278097166,8627807.855619425,228,359511.983823362,5.0,0,0,123254.39793742036,2017,0.0,240,-1
7605,2134822.1891243495,4.269644378248695E7,228,1779117.4146798966,5.0,0,0,609949.1968926708,2017,0.0,240,-1
7606,289372.7350517065,5787454.701034125,228,241157.35487797807,5.0,0,0,82677.9243004875,2017,0.0,240,-1
7607,679404.124034993,1.3588082480699848E7,228,566201.5857029251,5.0,0,0,194115.46400999784,2017,0.0,240,-1
7608,583594.9016545641,1.1671898033091271E7,228,486356.1274290083,5.0,0,0,166741.40047273244,2017,0.0,240,-1
7609,811516.195939609,1.6230323918792164E7,228,676301.1007877638,5.0,0,0,231861.7702684595,2017,0.0,240,-1
7610,756477.5782698654,1.5129551565397294E7,228,630433.0356744282,5.0,0,0,216136.45093424708,2017,0.0,240,-1
7611,695211.9972408201,1.3904239944816388E7,228,579375.5458822852,5.0,0,0,198631.9992116627,2017,0.0,240,-1
7612,1109526.9756321781,2.2190539512643542E7,228,924657.2264709324,5.0,0,0,317007.70732347923,2017,0.0,240,-1
7613,1503928.2342858703,3.0078564685717378E7,228,1253343.2178462928,5.0,0,0,429693.781224534,2017,0.0,240,-1
7614,1042583.9706482664,2.085167941296531E7,228,868868.2869683258,5.0,0,0,297881.134470933,2017,0.0,240,-1
7615,470656.5581626465,9413131.163252922,228,392235.6078301431,5.0,0,0,134473.30233218463,2017,0.0,240,-1
7616,339263.5936918126,6785271.873836246,228,282735.3822622417,5.0,0,0,96932.45534051782,2017,0.0,240,-1
7617,1166814.1063844631,2.3336282127689242E7,228,972399.1566783562,5.0,0,0,333375.45896698924,2017,0.0,240,-1
7618,817175.2051827161,1.6343504103654308E7,228,681017.2040517909,5.0,0,0,233478.63005220442,2017,0.0,240,-1
7619,922609.9222145696,1.8452198444291376E7,228,768884.3538963213,5.0,0,0,263602.83491844824,2017,0.0,240,-1
7620,1175634.0188447118,2.3512680376894217E7,228,979749.4924271228,5.0,0,0,335895.4339556317,2017,0.0,240,-1
7621,2130327.549047761,4.260655098095518E7,228,1775371.6730093658,5.0,0,0,608665.0140136455,2017,0.0,240,-1
7622,1466340.2383973347,2.9326804767946668E7,228,1222018.1461804227,5.0,0,0,418954.35382780957,2017,0.0,240,-1
7623,1564416.0531054856,3.1288321062109686E7,228,1303752.5364238373,5.0,0,0,446976.01517299557,2017,0.0,240,-1
7624,1876339.568567845,3.752679137135687E7,228,1563703.2532724773,5.0,0,0,536097.0195908125,2017,0.0,240,-1
7625,576155.834565761,1.1523116691315211E7,228,480156.5601422872,5.0,0,0,164615.95273307446,2017,0.0,240,-1
7626,950789.5642765035,1.9015791285530053E7,228,792368.6947408376,5.0,0,0,271654.16122185794,2017,0.0,240,-1
7627,2613160.8750100224,5.2263217500200406E7,228,2177755.1515882644,5.0,0,0,746617.3928600058,2017,0.0,240,-1
7628,2101335.2536342824,4.202670507268561E7,228,1751210.0833816968,5.0,0,0,600381.5010383659,2017,0.0,240,-1
7629,760906.0915078832,1.521812183015765E7,228,634123.6685819537,5.0,0,0,217401.74043082361,2017,0.0,240,-1
7630,752216.513397822,1.5044330267956428E7,228,626881.9508311315,5.0,0,0,214919.00382794897,2017,0.0,240,-1
7631,338702.60377775243,6774052.075555042,228,282267.86467194825,5.0,0,0,96772.1725079292,2017,0.0,240,-1
7632,910467.0286427359,1.82093405728547E7,228,758764.7132403867,5.0,0,0,260133.43675506717,2017,0.0,240,-1
7633,2554094.6248339787,5.108189249667953E7,228,2128530.539419912,5.0,0,0,729741.3213811362,2017,0.0,240,-1
7634,385303.3036466839,7706066.072933672,228,321103.9406203129,5.0,0,0,110086.65818476675,2017,0.0,240,-1
7635,462534.2511387594,9250685.02277518,228,385466.6422707672,5.0,0,0,132152.6431825026,2017,0.0,240,-1
7636,1994435.6474559607,3.988871294911918E7,228,1662122.1247015016,5.0,0,0,569838.7564159883,2017,0.0,240,-1
7637,692783.8949140984,1.3855677898281956E7,228,577352.0147628775,5.0,0,0,197938.25568974222,2017,0.0,240,-1
7638,1222273.8332108776,2.444547666421753E7,228,1018618.1656023434,5.0,0,0,349221.0952031076,2017,0.0,240,-1
7639,513400.52140722313,1.0268010428144453E7,228,427857.5578774471,5.0,0,0,146685.8632592065,2017,0.0,240,-1
7640,750311.534915436,1.5006230698308706E7,228,625294.3804892692,5.0,0,0,214374.72426155294,2017,0.0,240,-1
7641,1416100.084424007,2.8322001688480113E7,228,1180149.0231661028,5.0,0,0,404600.0241211445,2017,0.0,240,-1
7642,422136.0426144491,8442720.852288974,228,351799.5965216545,5.0,0,0,120610.2978898425,2017,0.0,240,-1
7643,2370827.032129154,4.7416540642583035E7,228,1975799.0532152664,5.0,0,0,677379.1520369005,2017,0.0,240,-1
7644,585113.1606249767,1.1702263212499525E7,228,487621.4135910203,5.0,0,0,167175.18874999325,2017,0.0,240,-1
7645,863516.1396035015,1.7270322792070016E7,228,719636.7967563128,5.0,0,0,246718.89702957167,2017,0.0,240,-1
7646,630455.9583616669,1.2609119167233327E7,228,525409.1794736405,5.0,0,0,180130.27381761896,2017,0.0,240,-1
7647,263092.12960480276,5261842.59209605,228,219255.63254385896,5.0,0,0,75169.17988708643,2017,0.0,240,-1
7648,0.0,5.537459271325658E7,240,2307402.9942365116,5.0,0,0,791065.6101893798,2018,0.0,240,-1
7649,1786545.0597915493,3.5730901195830956E7,228,1488870.3350461298,5.0,0,0,510441.445654728,2017,0.0,240,-1
7650,748052.3878391512,1.496104775678301E7,228,623411.6532409684,5.0,0,0,213729.25366832875,2017,0.0,240,-1
7651,1389245.6840824764,2.7784913681649502E7,228,1157769.1118311922,5.0,0,0,396927.33830927865,2017,0.0,240,-1
7652,655421.4673619663,1.3108429347239314E7,228,546214.9271630998,5.0,0,0,187263.27638913307,2017,0.0,240,-1
7653,862011.1987237268,1.724022397447452E7,228,718382.6096203016,5.0,0,0,246288.91392106458,2017,0.0,240,-1
7654,1835963.7500507822,3.671927500101561E7,228,1530054.8669002494,5.0,0,0,524561.0714430802,2017,0.0,240,-1
7655,1052670.8767513116,2.1053417535026215E7,228,877274.5094629166,5.0,0,0,300763.1076432317,2017,0.0,240,-1
7656,1365825.7458321517,2.7316514916643012E7,228,1138251.4113856244,5.0,0,0,390235.9273806145,2017,0.0,240,-1
7657,1143202.7635024497,2.2864055270048976E7,228,952721.9435037085,5.0,0,0,326629.3610006997,2017,0.0,240,-1
7658,1236192.0499458748,2.4723840998917475E7,228,1030217.3244927985,5.0,0,0,353197.72855596396,2017,0.0,240,-1
7659,1283412.106378267,2.5668242127565317E7,228,1069569.5596105603,5.0,0,0,366689.1732509331,2017,0.0,240,-1
7660,2017605.4707745798,4.035210941549156E7,228,1681431.3844474477,5.0,0,0,576458.7059355937,2017,0.0,240,-1
7661,1854405.9487068118,3.70881189741362E7,228,1545424.220357919,5.0,0,0,529830.2710590888,2017,0.0,240,-1
7662,1821568.632286559,3.643137264573115E7,228,1518058.2683867207,5.0,0,0,520448.1806533022,2017,0.0,240,-1
7663,1051308.115106159,2.102616230212316E7,228,876138.8116107486,5.0,0,0,300373.747173188,2017,0.0,240,-1
7664,825045.2937573357,1.65009058751467E7,228,687575.9758827705,5.0,0,0,235727.22678781004,2017,0.0,240,-1
7665,642584.7894531768,1.2851695789063524E7,228,535517.1007443423,5.0,0,0,183595.65412947893,2017,0.0,240,-1
7666,326661.47769960616,6533229.553992117,228,272233.0349764722,5.0,0,0,93331.85077131595,2017,0.0,240,-1
7667,1093742.3766388434,2.1874847532776847E7,228,911502.6625471335,5.0,0,0,312497.8218968121,2017,0.0,240,-1
7668,0.0,4906427.912861116,240,204445.86411253343,5.0,0,0,70091.82732658739,2018,0.0,240,-1
7669,492872.99321282894,9857459.86425657,228,410750.3331741292,5.0,0,0,140820.8552036653,2017,0.0,240,-1
7670,2098607.5713602435,4.197215142720483E7,228,1748936.8884242065,5.0,0,0,599602.1632457834,2017,0.0,240,-1
7671,688174.0490447375,1.3763480980894737E7,228,573510.2629266114,5.0,0,0,196621.1568699248,2017,0.0,240,-1
7672,1128131.9276881674,2.2562638553763326E7,228,940162.2153035958,5.0,0,0,322323.4079109047,2017,0.0,240,-1
7673,1585545.6232853602,3.1710912465707175E7,228,1321361.4906792429,5.0,0,0,453013.03522438824,2017,0.0,240,-1
7674,984438.6129065586,1.9688772258131154E7,228,820411.1278343857,5.0,0,0,281268.1751161594,2017,0.0,240,-1
7675,1372265.1900428832,2.7445303800857637E7,228,1143617.9132865958,5.0,0,0,392075.76858368056,2017,0.0,240,-1
7676,2661685.8451349162,5.323371690269828E7,228,2218194.875250417,5.0,0,0,760481.6700385469,2017,0.0,240,-1
7677,659189.0646525888,1.3183781293051764E7,228,549354.7661554969,5.0,0,0,188339.73275788236,2017,0.0,240,-1
7678,854173.8072919302,1.708347614583859E7,228,711851.0869234668,5.0,0,0,244049.65922626556,2017,0.0,240,-1
7679,1418364.3678173588,2.836728735634715E7,228,1182036.0309166338,5.0,0,0,405246.9622335307,2017,0.0,240,-1
7680,1630132.8612988156,3.260265722597628E7,228,1358519.5884479163,5.0,0,0,465752.2460853755,2017,0.0,240,-1
7681,2958908.2661066395,5.917816532213274E7,228,2465893.9988017837,5.0,0,0,845402.3617447534,2017,0.0,240,-1
7682,2533696.7859903937,5.067393571980783E7,228,2111531.3951851684,5.0,0,0,723913.3674258261,2017,0.0,240,-1
7683,574950.135689126,1.149900271378251E7,228,479151.7552085511,5.0,0,0,164271.46733975015,2017,0.0,240,-1
7684,2626145.139090219,5.252290278180433E7,228,2188575.9733220665,5.0,0,0,750327.1825972047,2017,0.0,240,-1
7685,1826998.5537902436,3.653997107580484E7,228,1522583.454585723,5.0,0,0,521999.586797212,2017,0.0,240,-1
7686,1231364.4414472214,2.4627288828944407E7,228,1026194.093708068,5.0,0,0,351818.411842063,2017,0.0,240,-1
7687,310233.15410162084,6204663.082032411,228,258542.00405311416,5.0,0,0,88638.04402903446,2017,0.0,240,-1
7688,2314850.6178587377,4.629701235717471E7,228,1929149.4474789298,5.0,0,0,661385.8908167816,2017,0.0,240,-1
7689,1515908.1725128153,3.031816345025628E7,228,1263327.0548304352,5.0,0,0,433116.6207179469,2017,0.0,240,-1
